bbl,address,bldgtype,ess,gfa,numbldgs,eui,energy (kBtu),bin,primary_type,other_types_dict, electricity , natural_gas , steam , fuel_4 , fuel_2 , elec kbtu , gas kbtu , total kbtu , EUI 
4114407501,153-15 78th Street,Multifamily Housing,59,53400,16,123.6,6598034.7,4593922,Multifamily Housing,," 914,030 "," 3,687,161 ",,,,,,,
4025750018,5727 49 St,Non-Refrigerated Warehouse,53,47975,2,55.8,2677951.3,4463472,Non-Refrigerated Warehouse,"{'Office': 2750.0, 'Non-Refrigerated Warehouse': 45225.0}"," 758,457 "," 438,300 ",,,,,,,
2030800004,2024 Hughes Avenue ,Multifamily Housing,16,32932,1,210.4,6927588.2,2092278,Multifamily Housing,," 817,480 "," 3,109,077 ",,," 984,037 ",,,,
1008957501,104-110 East 40th Street,Office,70,62000,1,154.7,9591580.3,1019495,Office,," 2,469,367 "," 140,112 ",,," 2,290,938 ",,,,
1013367502,820 2nd Avenue,Office,54,137795,1,182.3,25117116.3,1038673,Office,," 6,002,391 "," 7,450,001 ",,,,,,,
4049767501,39-07 Prince Street,Office,37,120940,1,239.8,29003571.9,4112321,Office,," 6,013,630 "," 10,947,831 ",,,,,,,
2054090100,3304 Waterbury Avenue,Senior Care Community,65,158840,1,187.2,29737079.4,2075316,Senior Care Community,," 4,991,074 "," 13,822,200 ",,,,,,,
1008030021,121 West 27th Street,Office,87,118785,1,98.3,11677155.5,1015067,Office,," 3,012,084 ", 746 ,,," 2,924,358 ",,,,
1008230024,19 West 21st Street,Office,86,118948,1,98.5,11715566.9,1015530,Office,," 3,153,497 "," 3,760 ",,," 2,590,950 ",,,,
1021610079,559 West 190th Street ,Multifamily Housing,12,29155,1,166.9,4867243.2,1063881,Multifamily Housing,," 447,280 "," 3,221,310 ",,,,,,,
4113770001,13525 79 ST,Retail Store,,177116,1,61.9,10970048.1,4541180,Retail Store,," 3,247,165 "," 1,694,100 ",,,,,,,
4113580001,13340 79 ST,Retail Store,,150420,1,192.2,28914307.4,4541230,Retail Store,," 7,525,354 "," 6,896,300 ",,,,,,,
3023990001,351 S 1 St,Multifamily Housing,,74572,1,194.5,14502846.9,3062872,Multifamily Housing,"{'Multifamily Housing': 64572.0, 'Retail Store': 10000.0}"," 1,859,773 "," 8,427,800 ",,,,,,,
3010510033,574 4th Avenue,Multifamily Housing,93,89090,1,93.9,8364440.6,3396870,Multifamily Housing,"{'Multifamily Housing': 89090.0, 'Parking': 22600.0}"," 1,936,948 "," 2,539,900 ",,,,,,,
3009580017,598 President Street,Multifamily Housing,20,38570,1,113.3,4370337.4,3341407,Multifamily Housing,," 715,616 "," 2,126,000 ",,,,,,,
3009580007,586 President Street,Multifamily Housing,8,38458,1,120.3,4625059.1,3341405,Multifamily Housing,," 828,765 "," 1,989,400 ",,,,,,,
3009930006,278 6th Street,Multifamily Housing,71,71644,1,78.9,5652662,3420412,Multifamily Housing,," 1,181,586 "," 1,906,600 ",,,,,,,
3070230021,2838 Stillwell Avenue,Multifamily Housing,26,46340,1,102.7,4760985,3390717,Multifamily Housing,," 1,004,397 "," 1,745,200 ",,,,,,,
2027510022,1107 - 1119 Bryant Avenue,Multifamily Housing,34,88627,1,149.4,13240230.2,2006155,Multifamily Housing,," 1,595,881 "," 7,672,600 ",,,,,,,
1018640036,410 Cathedral Parkway,Multifamily Housing,,121469,2,171.2,20799279.7,1076626,Multifamily Housing,"{'Multifamily Housing': 113971.0, 'Other': 5833.0, 'Office': 614.0, 'Food Sales': 1051.0}"," 2,699,639 "," 12,609,800 ",,,,,,,
3019790024,92 Gates Avenue,Multifamily Housing,80,38000,1,88.4,3360951.8,3056654,Multifamily Housing,," 470,334 "," 1,762,800 ",,,,,,,
3011580037,214-218 Prospect Place,Multifamily Housing,69,42050,2,84.1,3537793,3322578,Multifamily Housing,," 394,844 "," 2,108,500 ",,,,,,,
3004070026,126 4th Avenue,Multifamily Housing,81,60502,1,101.9,6165706.9,3006476,Multifamily Housing,," 1,487,603 "," 1,793,200 ",,,,,,,
1004760019,529 Broome Street,Multifamily Housing,1,28042,1,321.5,9016010.2,1007100,Multifamily Housing,," 1,828,281 "," 3,440,433 ",,,,,,,
1007840060,224 West 35th Street,Office,74,150620,1,127.5,19205785.5,1014414,Office,," 4,827,919 "," 1,176,273 ",,,,,,,
1008580001,251-253 5th Avenue,Office,22,48535,2,218.9,10626515.9,1080770;1080771,Office,," 2,753,080 "," 1,063,862 "," 1,397,311 ",,,,,,
1010360010,341 West 45th Street,Multifamily Housing,96,42396,1,112.8,4782813.1,1025008,Multifamily Housing,," 1,045,904 "," 122,736 ",,," 1,625,088 ",,,,
1011170016,29 West 64th Street ,Multifamily Housing,74,34290,1,133.8,4589647.6,1028131,Multifamily Housing,," 510,639 "," 80,710 ",," 2,686,984 ",,,,,
1019490018,530 Manhattan Avenue ,Multifamily Housing,24,46752,1,142.8,6678523.8,1059238,Multifamily Housing,," 639,266 "," 188,218 ",,," 4,209,069 ",,,,
1008320034,7 West 30th St.,Office,,55850,1,118,6592513.8,1015782,Office,"{'Retail Store': 4296.0, 'Office': 51554.0}"," 1,518,382 "," 1,928,661 ",,,,,,,
1008480023,29 E. 19th Street,Office,77,44753,1,103,4607355.4,1016164,Office,," 817,011 "," 1,980,191 ",,,,,,,
3013930066,1325 Eastern Parkway,Multifamily Housing,60,41810,1,97,4055353,3037446,Multifamily Housing,," 460,515 "," 2,471,600 ",,,,,,,
1012700020,17 West 54th Street,Multifamily Housing,,214287,2,162.2,34756746.9,1080440;1080441,Multifamily Housing,"{'Multifamily Housing': 209137.0, 'Retail Store': 4000.0, 'Restaurant': 1150.0}"," 4,377,152 "," 1,906,715 "," 15,334,168 ",,,,,,
1018817503,514 West 110th Street,Multifamily Housing,40,51884,1,135.9,7051283.3,1056715,Multifamily Housing,," 771,044 "," 4,235,125 ",,,,,,,
1007207501,420 West 23rd Street,Multifamily Housing,4,44715,1,184.3,8240265.8,1012691,Multifamily Housing,," 1,728,576 "," 2,826,770 ",,,,,,,
1007737501,200 West 24th Street,Multifamily Housing,4,31236,1,166.3,5194614.8,1087068,Multifamily Housing,," 1,348,918 "," 1,212,763 ",,,,,,,
1001770027,105 Franklin Street,Multifamily Housing,,26206,1,74.5,1953393.5,1001977,Multifamily Housing,," 515,255 "," 424,706 ",,,,,,,
1014520006,315 East 77th Street,Multifamily Housing,88,44317,1,108.3,4799010.2,1045202,Multifamily Housing,," 667,091 "," 2,590,590 ",,,,,,,
1018210014,127 West 111th Street ,Multifamily Housing,73,48438,1,120,5813890,1054952,Multifamily Housing,," 639,935 "," 108,521 ",," 3,445,878 ",,,,,
1020530058,742-744 Saint Nicholas Avenue ,Multifamily Housing,70,27108,1,118.4,3209576,1061133,Multifamily Housing,," 473,034 "," 149,680 ",,," 1,656,317 ",,,,
3008777501,279 Prospect Park W,Multifamily Housing,42,29177,1,91.2,2659675.8,3255168,Multifamily Housing,," 502,801 "," 1,098,100 ",,,,,,,
1014280017,235 East 73rd Street,Multifamily Housing,85,95798,1,98.1,9395245.8,1043992,Multifamily Housing,," 1,417,119 "," 192,321 ",," 2,920,292 "," 2,000,517 ",,,,
3038860001,200 Highland Blvd,Multifamily Housing,25,51780,1,153.5,7946289,3086211,Multifamily Housing,," 791,845 "," 5,182,700 ",,,,,,,
1015240044,166 East 96th Street,Multifamily Housing,68,64045,1,107.8,6903005.6,1048493,Multifamily Housing,," 833,945 "," 4,377,430 ",,,,,,,
1015080027,175 East 79th Street,Multifamily Housing,60,94416,1,104,9821376.1,1047474,Multifamily Housing,," 1,531,050 "," 4,788,090 ",,,,,,,
4049590018,13516 35th Ave,Worship Facility,79,29700,1,50.9,1512360.3,4584215,Worship Facility,"{'Worship Facility': 29700.0, 'Parking': 0.0}"," 311,902 "," 526,987 ",,,,,,,
1011200014,27 West 67th Street,Multifamily Housing,60,62403,1,95.1,5935048.5,1028239,Multifamily Housing,," 953,847 "," 78,477 ",,," 3,028,949 ",,,,
1011180036,55 Central Park West,Multifamily Housing,66,236368,1,89.9,21239648.5,1028166,Multifamily Housing,," 3,873,004 "," 272,327 ",," 9,125,000 ",,,,,
1009207501,250 East 40th Street,Multifamily Housing,9,204425,1,184,37620147.8,1076162,Multifamily Housing,," 7,540,322 "," 376,697 "," 12,513,724 ",,,,,,
1010437501,305 West 52nd Street,Multifamily Housing,4,60895,1,191.3,11651811.8,1025257,Multifamily Housing,," 1,926,649 "," 5,959,233 ",,,,,,,
1011200029,75 Central Park West,Multifamily Housing,30,119493,1,116.8,13955819.5,1028243,Multifamily Housing,," 2,387,013 "," 6,335,010 ",,,,,,,
1011950001,51 West 81st Street,Multifamily Housing,46,103168,1,139.9,14434107.5,1031134,Multifamily Housing,," 2,515,141 "," 6,166,343 ",,," 345,014 ",,,,
1014940037,970 Park Avenue,Multifamily Housing,27,98307,1,113.8,11191734,1046760,Multifamily Housing,," 1,968,136 "," 4,994,294 ",,,,,,,
1013870036,760 Park Avenue / 61 East 72nd Street,Multifamily Housing,,73367,1,141.5,10380050.5,1041463,Multifamily Housing,," 2,332,901 "," 3,361,521 ",,,,,,,
1013667501,415 East 54th Street,Multifamily Housing,1,189312,1,235.5,44581043.3,1040356,Multifamily Housing,," 11,726,327 "," 10,365,940 ",,,,,,,
1015267502,215 E 80th Street,Multifamily Housing,55,171466,1,116.1,19911391.8,1085215,Multifamily Housing,," 3,120,224 "," 9,771,791 ",,,,,,,
1014410017,333 East 66th Street,Multifamily Housing,37,154029,1,143.1,22035663.7,1044740,Multifamily Housing,," 3,546,302 "," 11,734,037 ",,,,,,,
1013870001,910 Fifth Avenue,Multifamily Housing,19,166260,1,116.4,19345209.1,1041450,Multifamily Housing,," 3,626,984 "," 85,629 "," 6,921,575 ",,,,,,
4098350040,175-61 Hillside Avenue,Office,59,34000,1,145.2,4937286.6,"4586051, 4540430,4210405",Office,," 950,535 "," 2,032,600 ",,,,,,,
4098330035,88-10 178th Street,Multifamily Housing,84,113136,1,113.7,12861615.6,4210382,Multifamily Housing,," 1,760,295 "," 7,048,900 ",,,,,,,
4099540066,185-01 Hillside Avenue,Multifamily Housing,78,95040,1,123.7,11758646.1,4213294,Multifamily Housing,," 1,554,697 "," 6,620,800 ",,,,,,,
4098350003,175-20 Wexford Terrace,Multifamily Housing,53,331615,1,141.5,46923420.8,4589727;4540697,Multifamily Housing,"{'Multifamily Housing': 331615.0, 'Parking': 70000.0}"," 6,350,762 "," 26,830,100 ",,,,,,,
1000780001,135 William Street,Multifamily Housing,85,59488,1,118.2,7030353.4,1001192,Multifamily Housing,," 1,296,560 "," 2,875,900 ",,,,,,,
1013397501,866 2nd Avenue,Office,18,71322,1,310.8,22169793,1038896,Office,," 5,221,725 ",," 5,665,733 ",,,,,,
1000690032,116 John Street,Office,79,342310,1,129.9,44452161.8,1001126,Office,," 11,903,786 "," 10,412,000 ",,,,,,,
2023450022,383 Grand Concourse,Self-Storage Facility,,112506,1,78.8,8870736.6,2001034,Self-Storage Facility,," 2,331,206 "," 1,932,468 ",,,,,,,
2025890001,780 E 138th St,Self-Storage Facility,,75720,1,52.3,3958691.5,2004002,Self-Storage Facility,," 883,933 "," 1,211,128 ",,,,,,,
2024520029,1113 Grant Avenue,Multifamily Housing,76,57080,1,89.2,5089117.6,2002660,Multifamily Housing,," 1,464,726 "," 913,944 ",,,,,,,
4049630200,36-30 College Point Blvd,Self-Storage Facility,,107525,2,53.8,5784693,4112201,Self-Storage Facility,," 965,286 "," 2,535,320 ",,,,,,,
3009800095,213 6th Street,Self-Storage Facility,,165050,1,66,10885588.6,3021053,Self-Storage Facility,," 3,812,335 "," 201,002 ",,,,,,,
4010160098,2645 Brooklyn Queens EP Long Island City,Self-Storage Facility,,96087,1,74.4,7152757.2,4022502,Self-Storage Facility,," 1,586,068 "," 2,246,171 ",,,,,,,
1022290001,4980 Broadway,Multifamily Housing,81,45000,1,83.2,3744321.1,1064869,Multifamily Housing,," 984,358 "," 941,066 ",,,,,,,
2026060230,1120 Leggett Avenue,Non-Refrigerated Warehouse,,72200,1,64.6,4665364.4,2004168,Non-Refrigerated Warehouse,"{'Parking': 0.0, 'Office': 12800.0, 'Non-Refrigerated Warehouse': 59400.0}"," 1,593,677 "," 167,700 ",,,,,,,
3002700001,106 Court Street,Other - Entertainment/Public Assembly,,102177,1,302.7,30928562,3378157,Retail Store,," 9,829,962 "," 2,987,600 ",,,,,,,
4001200012,48-18 Northern Blvd.,Retail Store,9,218059,1,267,58225335.1,4000822,Retail Store,"{'Retail Store': 133631.0, 'Supermarket/Grocery': 63525.0, 'Restaurant': 6204.0}"," 17,078,362 "," 9,475,971 ",,,,,,,
1019107501,105 W. 125 Street,Office,33,272866,2,206.8,56436675.5,1085673,Office,"{'Fitness Center/Health Club/Gym': 14050.0, 'Retail Store': 109397.0, 'Office': 148244.0}"," 19,320,522 "," 2,409,935 ",,,,,,,
3070457501,"3602 Mermaid Avenue, Brooklyn",Multifamily Housing,33,79883,1,131.3,10492543.7,3189509,Multifamily Housing,"{'Multifamily Housing': 67162.0, 'Office': 12721.0}"," 2,305,574 "," 3,540,352 ",,,,,,,
4003120089,"3820 Review Avenue, Queens",Other,,302677,1,73.6,22277168.8,4003727,Other,," 5,554,545 "," 5,559,341 ",,,,,,,
4161510006,"214 Beach 96th Street, Queens",Multifamily Housing,,42920,1,163.8,7029441.3,4464161,Multifamily Housing,"{'Multifamily Housing': 40620.0, 'Office': 2300.0, 'Parking': 4800.0}"," 719,743 "," 4,472,073 ",,,,,,,
1022010009,410 West 205th Street,Multifamily Housing,6,39330,1,164.3,6461391.8,1064498,Multifamily Housing,," 715,693 "," 3,966,000 ",,,,,,,
1007880086,"270 West 39th Street, New York",Other,,121520,1,149.5,18171655.2,1014491,Office,"{'Retail Store': 4000.0, 'Office': 117520.0}"," 4,276,685 "," 5,406,624 ",,,,,,,
1015060018,30 East 95th St,Multifamily Housing,24,31334,1,135.8,4256621,1047403,Multifamily Housing,," 514,036 "," 28,850 ",,," 2,456,041 ",,,,
1007700059,234 West 21st St,Multifamily Housing,62,35172,1,103.8,3650593.5,1014048,Multifamily Housing,," 471,324 "," 73,063 ",,," 1,989,601 ",,,,
2028720200,65 Jesup Place,Multifamily Housing,5,28380,1,167.1,4742399.8,2008687,Multifamily Housing,," 548,104 "," 2,846,294 ",,,,,,,
1008900054,152 East 35th St,Multifamily Housing,24,30369,1,141.1,4286464.3,1018533,Multifamily Housing,," 506,704 "," 48,653 ",," 2,321,721 ",,,,,
2028720207,1465 Jesup Ave,Multifamily Housing,6,57566,1,164.5,9467084.9,2008689,Multifamily Housing,," 930,142 "," 6,042,458 ",,,,,,,
1022430004,585 Isham Street,Multifamily Housing,2,41345,1,192.5,7957110.8,1065000,Multifamily Housing,," 503,102 "," 5,497,097 ",,," 276,000 ",,,,
1022430001,577 Isham Street,Multifamily Housing,1,44006,1,189.8,8351370.9,1064999,Multifamily Housing,," 1,322,886 "," 4,086,646 ",,," 152,076 ",,,,
1021700083,4500 Broadway,Multifamily Housing,33,75289,1,142,10689966.2,1064058,Multifamily Housing,"{'Multifamily Housing': 72289.0, 'Other': 3000.0}"," 1,667,130 "," 5,315,007 ",,,,,,,
4068017503,71-11 -71-23 162ND STREET,Multifamily Housing,93,76345,1,65.6,5008578.2,4537678,Multifamily Housing,," 952,993 "," 1,915,503 ",,,,,,,
1018720061,838 West End Ave,Multifamily Housing,91,108377,1,96.5,10463311.7,,Multifamily Housing,," 1,063,643 "," 6,326,123 ",,,,,,,
1019630019,106 Morningside Drive,Residence Hall/Dormitory,74,123000,1,87.7,10790199.5,1059519,Residence Hall/Dormitory,," 1,599,347 "," 5,444,459 ",,,,,,,
1019760019,517 West 121st Street,Multifamily Housing,11,72240,0,241.5,17444213.5,1059654,Multifamily Housing,," 3,126,842 "," 7,692,128 ",,," 330,096 ",,,,
3001937502,50 Dean St,Multifamily Housing,97,63878,1,56.5,3610880.9,3391541,Multifamily Housing,," 707,806 "," 1,426,300 ",,,,,,,
1019760020,509 W 121st Street,Residence Hall/Dormitory,23,81632,1,160.9,13133288.1,1059655,Residence Hall/Dormitory,," 1,200,555 "," 8,692,509 ",,," 373,014 ",,,,
3024037501,330 Wythe Ave,Multifamily Housing,84,138720,1,88.3,12245108.3,3062888,Multifamily Housing,"{'Multifamily Housing': 120130.0, 'Retail Store': 10235.0, 'Office': 8355.0}"," 3,649,393 "," 1,609,400 ",,,,,,,
2037230048,1090-1098 Croes Avenue,Multifamily Housing,,44500,1,169.8,7554871,2023605,Multifamily Housing,"{'Multifamily Housing': 33500.0, 'Retail Store': 11000.0}"," 1,271,168 "," 831,843 ",,," 2,874,113 ",,,,
5022360125,1650 Richmond Avenue,Retail Store,,45899,2,300.9,13811118.5,5037014,Retail Store,," 3,200,845 "," 4,554,800 ",,,,,,,
1019270061,2272 Frederick Douglass Boulevard,Multifamily Housing,11,35759,1,195.6,6993727.8,1089789,Multifamily Housing,," 1,379,367 "," 2,849,895 ",,,,,,,
3029670001,154 Morgan Avenue,Non-Refrigerated Warehouse,55,87400,1,61.6,5380530.4,3070556,Non-Refrigerated Warehouse,"{'Office': 15000.0, 'Non-Refrigerated Warehouse': 72400.0}"," 1,906,835 ",,,,,,,,
3068640037,2402 86th Street,Office,86,34000,1,75.5,2566138.5,3185543,Office,," 877,425 "," 119,900 ",,,,,,,
1007860064,226 West 37th Street,Non-Refrigerated Warehouse,37,87675,1,100.7,8828683.1,1014449,Non-Refrigerated Warehouse,," 1,738,344 "," 3,347,242 ",,,,,,,
3050610040,416 Ocean Ave,Multifamily Housing,76,137923,1,102.6,14149438.3,3116130,Multifamily Housing,," 1,733,232 "," 8,050,600 ",,,,,,,
3013330013,570 LEFFERTS AVE,Multifamily Housing,50,50112,1,135.6,6793357.3,3035500,Multifamily Housing,," 644,379 "," 4,457,800 ",,,,,,,
3013330006,560 LEFFERTS AVE,Multifamily Housing,57,55188,1,130.9,7225900.1,3035499,Multifamily Housing,," 677,370 "," 4,752,600 ",,,,,,,
4004610016,42-11 9th Street,Distribution Center,20,110250,2,95.6,10545345.5,4436828;4436829,Distribution Center,," 2,666,144 "," 2,569,650 ",,,,,,,
3051010017,555 Ocean Avenue,Multifamily Housing,11,103472,1,184.2,19054877.9,3117139,Multifamily Housing,," 1,179,510 "," 13,466,700 ",,,,,,,
3012730046,1590 Bedford Avenue,Office,67,57750,1,126.6,7308329,3033133,Office,," 1,832,926 "," 1,781,500 ",,,,,,,
2038430045,1261 Seabury Avenue,Manufacturing/Industrial Plant,,72882,1,297.6,21689799.7,2102637,Manufacturing/Industrial Plant,," 4,451,568 "," 8,609,200 ",,,,,,,
4014400001,33-24 93rd Street,Multifamily Housing,72,395940,6,116.6,46185581.4,4431415; 4431416; 4431417; 4431412; 4431413; 4431414,Multifamily Housing,," 6,345,775 "," 24,683,795 ",,,,,,,
4158420100,51-15 Beach Channel Drive,Senior Care Community,15,124800,1,316.8,39539203,4301899,Senior Care Community,," 6,451,719 "," 20,451,800 ",,,,,,,
4098300001,173-17 89 Ave,Multifamily Housing,31,50400,1,165.6,8345232.2,4210316,Multifamily Housing,," 917,709 "," 5,274,700 ",,,,,,,
2033000047,244 East 196th St.,Multifamily Housing,21,28290,1,133.3,3771055.7,2017009,Multifamily Housing,," 483,318 "," 247,797 ",,," 2,079,812 ",,,,
2033000029,2706 Valentine Ave.,Multifamily Housing,58,30420,1,99.5,3026396.6,2017004,Multifamily Housing,," 427,330 "," 212,103 ",,," 1,596,577 ",,,,
2033040069,2665 Valentine Ave.,Multifamily Housing,,39414,1,127.9,5041508.3,2017139,Multifamily Housing,"{'Multifamily Housing': 34414.0, 'Retail Store': 5000.0}"," 784,724 "," 2,549,897 ",,,,,,,
2033010001,245 East 196th St.,Multifamily Housing,16,43660,1,138.7,6055609.2,2017031,Multifamily Housing,," 540,471 "," 4,099,816 ",,,,,,,
3087320061,111 West End Ave,Worship Facility,22,45400,1,122.4,5558360.3,3246002,Worship Facility,"{'Worship Facility': 45400.0, 'Parking': 7500.0}"," 1,431,689 "," 1,340,400 ",,,,,,,
2038070048,2165 Chatterton Ave,Multifamily Housing,42,102881,1,120.8,12426322.4,2026358,Multifamily Housing,"{'Multifamily Housing': 99881.0, 'Other': 3000.0}"," 1,461,023 "," 7,423,540 ",,,,,,,
2039250018,1565 Thieriot Ave,Multifamily Housing,92,152250,2,75.1,11428452.4,2028705;2112832,Multifamily Housing,," 1,825,545 "," 5,497,013 ",,,,,,,
4031737501,102-30 Queens Blvd,Multifamily Housing,73,164168,2,81.4,13355621.6,4075223,Multifamily Housing,," 1,860,807 "," 7,180,600 ",,,,,,,
4021660016,108-50 62 Drive,Multifamily Housing,52,101613,1,128.7,13076016.3,4051520,Multifamily Housing,," 1,429,326 "," 7,968,400 ",,,,,,,
4021660039,108-49 63 Ave,Multifamily Housing,69,101613,1,113.7,11550848.9,4051521,Multifamily Housing,," 1,484,370 "," 6,485,900 ",,,,,,,
4021660001,62-59 108 Street,Multifamily Housing,51,105530,1,118.2,12475991.1,4051518,Multifamily Housing,," 1,479,440 "," 7,367,400 ",,,,,,,
4033210043,83-60 118 Street,Multifamily Housing,49,94273,2,132.7,12511305.5,4079260,Multifamily Housing,," 1,433,182 "," 7,398,500 ",,,,,,,
5028327501,6 New Lane,Multifamily Housing,75,93048,1,104.1,9690342,5042253,Multifamily Housing,," 2,023,095 "," 3,584,500 ",,,,,,,
5033550050,256 Mason Ave,Medical Office,,76866,2,188.4,14484045.4,5113497,Hospital (General Medical & Surgical),," 3,989,271 "," 3,063,523 ",,,,,,,
4026110102,47-08 Grand Avenue,Non-Refrigerated Warehouse,1,52000,1,250.3,13014280.7,4445984,Non-Refrigerated Warehouse,," 4,647,957 ",,,,,,,,
4033220014,118-40 Metropolitan Ave,Multifamily Housing,85,100128,1,92.8,9288373.5,4079389,Multifamily Housing,," 1,166,855 "," 5,366,400 ",,,,,,,
2032280021,1920 Osborne Pl,Multifamily Housing,67,39293,1,93.9,3690564.6,2014993,Multifamily Housing,," 579,037 "," 160,884 ",," 1,867,340 ",,,,,
2033080030,225 East 202nd StreetBronx,Multifamily Housing,96,38915,1,64.4,2506230.4,2017242,Multifamily Housing,,,,," 2,481,416 ",,,,,
4012880051,37-55 77th Street,Multifamily Housing,87,59026,1,97.3,5746131.1,4029907,Multifamily Housing,"{'Multifamily Housing': 56478.0, 'Office': 2548.0}"," 633,913 "," 3,214,700 ",,," 299,308 ",,,,
3003647501,653 Hicks St,Multifamily Housing,82,58560,1,93.7,5486417.9,3378223;3818497;3818495,Multifamily Housing,"{'Multifamily Housing': 53560.0, 'Parking': 7599.0}"," 1,912,477 ",,,,,,,,
2033460036,3195 Hull Ave,Multifamily Housing,67,51600,1,98,5055098.4,2018345,Multifamily Housing,," 616,396 "," 2,940,852 ",,,,,,,
2033270142,3407-09 DeKalb Ave,Multifamily Housing,78,53000,1,103.1,5464510.4,2017786,Multifamily Housing,," 632,908 "," 3,227,494 ",,,,,,,
2042920001,2074-80 Wallace Ave ,Multifamily Housing,42,175000,1,128.7,22524932.6,2048824,Multifamily Housing,," 2,399,169 "," 14,144,279 ",,,,,,,
2037850019,1280 Commonwealth Ave,Multifamily Housing,42,68752,1,123.1,8461753.6,2025611,Multifamily Housing,," 1,290,697 "," 4,283,791 ",,,,,,,
2038740001,1304 Rosedale Ave,Multifamily Housing,1,56000,1,311.7,17455287.3,2027781,Multifamily Housing,," 2,417,855 "," 10,169,319 ",,,,,,,
4097160126,142-10 Hoover Avenue,Multifamily Housing,61,126714,1,106.6,13510636.1,4207885,Multifamily Housing,"{'Multifamily Housing': 126714.0, 'Parking': 9600.0}"," 1,762,832 "," 7,425,300 ",,," 364,734 ",,,,
3060890044,9040 Fort Hamilton Parkway,Multifamily Housing,80,77733,1,97.9,7606810.7,3154819,Multifamily Housing,"{'Multifamily Housing': 77733.0, 'Parking': 900.0}"," 954,793 "," 4,352,800 ",,,,,,,
3072990001,2375 Ocean Avenue,Multifamily Housing,55,81032,1,104.1,8431545.8,3197060,Multifamily Housing,," 860,308 "," 5,224,300 ",,," 220,800 ",,,,
4022650079,75-05 113th Street,Multifamily Housing,62,60106,1,132.8,7981263.5,4052769,Multifamily Housing,," 863,932 "," 4,668,100 ",,," 336,154 ",,,,
4097150146,141-30 Pershing Crescent,Multifamily Housing,27,109366,1,139.2,15226680.7,4207838,Multifamily Housing,," 1,446,162 "," 9,346,200 ",,," 690,235 ",,,,
4012790001,79-06 35 Ave,Multifamily Housing,84,94990,1,90.4,8590117.1,4029662,Multifamily Housing,," 1,014,172 "," 4,975,200 ",,,,,,,
4012750001,75-08 35 Ave,Multifamily Housing,66,94990,1,105.2,9991792.3,4029564,Multifamily Housing,," 868,210 "," 6,398,900 ",,," 276,000 ",,,,
4052630021,"35-28 153rd Street, ",Multifamily Housing,39,52000,1,133.4,6935539.6,4119147,Multifamily Housing,," 601,591 "," 332,507 ",,," 4,334,332 ",,,,
4052630026,35-30 153rd Street,Multifamily Housing,54,59457,1,135.8,8072036.8,4119148,Multifamily Housing,," 749,801 "," 739,713 ",,," 4,778,664 ",,,,
3003007501,399 Hicks St,Multifamily Housing,88,90376,2,71.4,6457361.8,3335989;3335988,Multifamily Housing,," 2,335,216 ",,,,,,,,
1010200049,33 1 Pl,Multifamily Housing,64,38700,1,100.8,3902758.4,1024781,Multifamily Housing,," 724,571 "," 1,631,600 ",,,,,,,
4098030015,"89-07 169 Street,",Multifamily Housing,94,75500,1,72.1,5445728.8,4209733,Multifamily Housing,," 791,916 ",,,," 3,040,885 ",,,,
4098030009,89-21 169 Street,Multifamily Housing,99,58810,1,61.2,3599310.2,4209732,Multifamily Housing,," 564,969 ",,,," 2,010,356 ",,,,
1008230010,45-51 W 21 St,Multifamily Housing,23,73500,1,111,8156016,1015524,Multifamily Housing,," 1,843,484 "," 2,100,030 ",,," 510,186 ",,,,
3063310001,8313 Bay Parkway,Multifamily Housing,70,72917,1,92.9,6772209.1,3165280,Multifamily Housing,," 711,546 "," 4,287,900 ",,,,,,,
3002807501,30 Dean St,Multifamily Housing,99,66990,5,60.9,4082455.9,3341561;3341562;3341563;3335951;3341560,Multifamily Housing,"{'Multifamily Housing': 66990.0, 'Parking': 3500.0}"," 138,102 "," 3,200,400 ",,,,,,,
4015367501,80-06 47 Ave,Multifamily Housing,74,106050,1,71.8,7614935.3,4038419,Multifamily Housing,,," 6,695,300 ",,,,,,,
5005790045,4 Chester Place,Multifamily Housing,75,34400,1,94.8,3261387.1,5014830,Multifamily Housing,,," 2,726,500 ",,," 193,517 ",,,,
4015267501,42-25 80th St,Multifamily Housing,57,138039,1,113.2,15624561.7,4038035,Multifamily Housing,," 1,774,731 "," 9,489,800 ",,,,,,,
3050240006,75 Ocean Ave ,Multifamily Housing,52,80000,1,131.7,10537766.2,3114553,Multifamily Housing,," 1,033,984 "," 6,377,500 ",,," 414,014 ",,,,
1020100024,103 W 141st St,Multifamily Housing,83,46416,1,90.2,4185983.7,1060089,Multifamily Housing,,,,,," 3,745,748 ",,,,
1017260039,2 W 129th St,Multifamily Housing,1,38648,1,213.5,8250500.2,1053698,Multifamily Housing,," 994,934 "," 990,597 ",,," 3,923,119 ",,,,
3076200014,1641 OCEAN AVENUE ,Multifamily Housing,93,116000,1,81.8,9488656.7,3208315,Multifamily Housing,," 1,080,451 "," 5,811,400 ",,,,,,,
3067300082,1650 Ocean Ave ,Multifamily Housing,84,78250,1,93,7274244.2,3180556,Multifamily Housing,," 635,628 "," 4,833,300 ",,," 148,336 ",,,,
3050240001,99 Ocean Ave,Multifamily Housing,5,53151,1,164.4,8736713.2,3114552,Multifamily Housing,," 1,360,528 "," 4,127,500 ",,," 239,306 ",,,,
